hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
La siesta - Khu Cổ điển Phòng Deluxe (Classic Wing Deluxe Room),Khu Cổ điển Phòng Deluxe (Classic Wing Deluxe Room),"3,554,146","3,784,985","3,705,751","3,722,170","4,318,348","3,898,182"
La siesta - Phòng Hai Giường Đơn Loại Sang Phía Cổ Điển có Ban Công (Classic Wing Deluxe Twin Room with Balcony),Phòng Hai Giường Đơn Loại Sang Phía Cổ Điển có Ban Công (Classic Wing Deluxe Twin Room with Balcony),"2,582,917","4,148,556","2,971,396","4,169,152","2,971,396","2,971,396"
La siesta - Phòng Đôi Loại Sang Phía Cổ Điển có Ban Công (Classic Wing Deluxe Double Room with Balcony),Phòng Đôi Loại Sang Phía Cổ Điển có Ban Công (Classic Wing Deluxe Double Room with Balcony),"4,009,806","4,324,012","2,971,396","4,169,152","2,971,396","2,971,396"
La siesta - Khu Cổ điển Grand Suite (Classic Wing Grand Suite),Khu Cổ điển Grand Suite (Classic Wing Grand Suite),"4,192,070","3,619,374","3,619,374","4,839,638","5,926,244","3,619,374"
La siesta - La Siesta Suite,La Siesta Suite,"4,380,977","5,375,633","4,380,977","5,190,476","4,380,977","4,380,977"
La siesta - Suite La Siesta - Cánh Cổ Điển (La Siesta Suite - Classic Wing),Suite La Siesta - Cánh Cổ Điển (La Siesta Suite - Classic Wing),"4,299,824","3,619,374","3,619,374","5,094,356","6,029,101","3,619,374"
La siesta - Khu Club hướng hồ bơi Varanda Suite (Club Wing Pool View Veranda Suite),Khu Club hướng hồ bơi Varanda Suite (Club Wing Pool View Veranda Suite),"3,722,251","5,561,728","3,722,251","5,561,728","3,722,251","3,722,251"
La siesta - Khu Club Junior Suite có ban công (Club Wing Junior Suite with Balcony),Khu Club Junior Suite có ban công (Club Wing Junior Suite with Balcony),"4,860,670","3,894,007","6,029,101","3,894,007","3,894,007","5,952,381"
La siesta - Suite Lớn Phía Hội Viên Hướng Bể Bơi (Club Wing Executive Pool View Suite),Suite Lớn Phía Hội Viên Hướng Bể Bơi (Club Wing Executive Pool View Suite),"6,029,101","5,561,728","6,496,473","4,225,454","7,431,217","6,393,298"
La siesta - Khu Club cao cấp Suite có ban công (Club Wing Premium Suite with Terrace),Khu Club cao cấp Suite có ban công (Club Wing Premium Suite with Terrace),"6,029,101","5,005,484","6,776,896","5,005,484","7,711,640","6,569,665"
La siesta - Khu Cổ điển Phòng Gia đình (Classic Wing Family Room),Khu Cổ điển Phòng Gia đình (Classic Wing Family Room),"3,645,503","6,963,845","3,832,451","3,925,926","4,393,298","6,128,748"
La siesta - Suite Hai Tầng Thương Gia Phía Hội Viên có Ban Công (Club Wing Executive Duplex Suite with Balcony),Suite Hai Tầng Thương Gia Phía Hội Viên có Ban Công (Club Wing Executive Duplex Suite with Balcony),"5,596,429","6,029,101","6,496,473","5,596,429","7,898,589","6,393,298"
La siesta - Standard Suite (Pool View),Standard Suite (Pool View),NA,SOLD OUT,SOLD OUT,NA,NA,NA
La siesta - Suite,Suite,SOLD OUT,SOLD OUT,SOLD OUT,NA,NA,NA
La siesta - Suite Junior Tiêu Chuẩn (Junior Suite Standard),Suite Junior Tiêu Chuẩn (Junior Suite Standard),SOLD OUT,SOLD OUT,SOLD OUT,NA,NA,NA
La siesta - Duplex Room,Duplex Room,NA,SOLD OUT,SOLD OUT,NA,NA,NA
