hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
Halais Hotel,Superior Room,"VND 1,328,594","VND 1,082,582","VND 1,082,582","VND 1,082,582","VND 1,082,582","VND 1,082,582"
Minasi HanoiOi Hotel,Premier Double Bed Room,"VND 2,173,913","VND 1,467,391","VND 1,467,391","VND 1,467,391","VND 1,467,391","VND 1,467,391"
Muong Thanh Hanoi Centre Hotel,Superior King Room,"VND 1,400,000","VND 1,282,544","VND 1,282,544","VND 1,282,544","VND 1,282,544","VND 2,500,000"
Mercure Hanoi La Gare Hotel,Classic Double Bed Room With City View,"VND 1,723,680","VND 1,723,680","VND 1,723,680","VND 1,723,680","VND 1,723,680","VND 1,723,680"
REY Hotel Hanoi,Standard Twin Room,"VND 2,700,000","VND 2,300,000","VND 2,500,000","VND 2,300,000","VND 1,725,000","VND 1,725,000"
La Passion Premium Cau Go,Grand Double Room,"VND 3,660,163","VND 8,543,630","VND 8,774,403","VND 8,774,403","VND 8,774,403","VND 8,775,000"
Bespoke Trendy Hotel Hanoi (Formerly Hanoi La Siesta Hotel Trendy),Cozy Deluxe Room,"VND 4,000,000","VND 4,500,000","VND 1,585,698","VND 1,596,153","VND 1,596,153","VND 1,732,967"
Nesta Hotel Hanoi,Superior Twin Room Non Smoking,"VND 1,311,428","VND 1,213,912","VND 1,213,912","VND 1,277,802","VND 1,244,175","VND 1,277,802"
Silk Path Boutique Hanoi,Superior Room,"VND 1,389,803","VND 1,389,803","VND 1,389,803","VND 1,389,803","VND 3,318,400","VND 1,389,803"
La Siesta Premium Hang Be,Superior Room No Window,"VND 2,668,050","VND 3,430,350","VND 3,049,200","VND 3,201,660","VND 2,286,900","VND 2,286,900"
Hanoi le Jardin Hotel & Spa,Cozy Le Jardin Classic Room,"VND 5,220,000","VND 1,346,880","VND 1,695,565","VND 1,521,222","VND 1,266,162","VND 4,960,000"
Hotel du Lac Hanoi,Deluxe Twin Internal Window,"VND 1,975,053","VND 1,851,612","VND 1,975,053","VND 6,400,000","VND 1,970,033","VND 1,975,053"
L'Signature Hotel & Spa,Superior Double No Window,"VND 2,550,000","VND 3,013,635","VND 3,013,635","VND 3,013,635","VND 3,013,635","VND 3,013,635"
Aira Boutique Hanoi Hotel & Spa,Deluxe Room,"VND 1,844,348","VND 5,650,171","VND 2,584,298","VND 2,373,523","VND 2,371,418","VND 2,368,786"
Melia Hanoi,Phòng Deluxe,"VND 4,028,410","VND 8,206,021","VND 4,237,343","VND 4,237,343","VND 4,237,343","VND 4,326,811"
Movenpick Hotel Hanoi Centre,Classic King Room,"VND 3,175,200","VND 4,082,400","VND 3,356,640","VND 3,356,640","VND 3,356,640","VND 3,356,640"
Hotel du Parc Hanoi,Deluxe King Room,"VND 3,631,635","VND 2,051,185","VND 3,512,565","VND 2,060,510","VND 2,060,510","VND 2,304,978"
The Oriental Jade Hotel,Oriental Pearl Twin,"VND 4,736,219","VND 5,286,145","VND 5,092,750","VND 5,092,750","VND 5,092,750","VND 5,092,750"
Ha Noi Hotel (Kim Ma),Deluxe Room,"VND 1,891,056","VND 1,920,603","VND 1,920,603","VND 1,920,828","VND 1,920,603","VND 1,988,703"
Grand Vista Hanoi (Kim Ma),Deluxe Twin Room,"VND 2,237,110","VND 2,237,110","VND 2,237,110","VND 2,237,110","VND 2,237,110","VND 2,237,110"
Fukura (Boutique - Kim Ma),Standard Room,"VND 1,333,827","VND 1,333,827","VND 1,333,827","VND 1,334,182","VND 1,320,663","VND 1,334,182"
Lotte Hotel (Khu Nhat Han HN),Deluxe Twin Room,"VND 4,325,551","VND 6,185,842","VND 5,960,791","VND 5,802,882","VND 5,999,391","VND 5,563,093"
Pullman Hotel (Khu Nhat Han HN),Superior Twin Room with City View,"VND 3,458,700","VND 2,585,520","VND 3,628,800","VND 2,585,520","VND 2,585,520","VND 2,585,520"
