hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
Pao's Sapa Leisure Hotel,Deluxe Garden View,"₫1,952,312","₫2,114,705","₫1,962,479","₫1,935,962","₫2,012,000","₫1,940,891"
Au Lac Charner,Vannier Premier Twin Room,"₫2,730,000","₫3,160,035","₫3,246,940","₫3,211,507","₫3,188,889","₫3,032,641"
Sapa Jade Hill Resort & Spa,Deluxe Valley View Room,"₫1,743,467","₫1,744,264","₫2,659,293","₫1,575,904","₫1,575,904","₫1,575,904"
Amanaki,Signature Double Room,"₫2,332,660","₫3,318,776","₫3,244,672","₫3,332,899","₫3,332,899","₫2,490,135"
Topas Ecolodge,Deluxe Suite,"₫8,125,697","₫9,285,629","₫9,495,542","₫9,285,629","₫10,802,487","₫10,369,100"
Amanaki,Signature Twin Room,"₫3,287,133","₫3,318,776","₫3,332,899","₫3,179,141","₫3,314,241","₫2,563,606"
Silk Path Grand Sapa Resort & Spa,Classic Garden View,"₫2,081,269","₫6,628,457","₫6,628,457","₫2,401,626","₫6,618,013","₫6,628,072"
Hato,Deluxe Double No Window,SOLD OUT,SOLD OUT,"₫1,780,285",SOLD OUT,"₫2,065,849",SOLD OUT
KK Sapa Hotel,Superior Twin City View,"₫1,443,791","₫1,534,664","₫1,634,037","₫1,492,321","₫1,487,623","₫1,444,143"
Silverland Ben Thanh,Spring Field - No Window,"₫4,048,849","₫4,529,894","₫8,364,912","₫4,621,626","₫4,804,938","₫4,345,792"
Hato,Premium Twin Room - Non-Smoking,"₫2,102,455","₫2,447,645","₫2,336,446","₫3,678,552","₫2,539,683","₫2,261,969"
M Hotel,Zen Corner,"₫2,795,760","₫2,720,467","₫2,893,568","₫2,724,389","₫2,721,589",SOLD OUT
M Village Express 46 Thao Dien,Standard Room (Non View),"₫961,972","₫1,148,267","₫1,009,839","₫1,053,240","₫1,009,839","₫910,698"
M Village Living Vo Thi Sau,Standard Studio,"₫899,592","₫995,975","₫1,041,887","₫995,975","₫1,000,130","₫1,000,130"
M Village Kim Mã,Superior No Window,NA,NA,NA,NA,NA,NA
M Village Living Nguyen Van Huong,Superior - 1 Queen Bed,NA,"₫1,191,101","₫1,095,702","₫1,186,286","₫1,089,534","₫996,217"
M Village Express Dien Bien Phu Q3,Standard Room without Window,"₫850,928","₫996,217","₫1,049,789","₫955,692","₫994,650","₫861,591"
Wink,Wink Lite Twin,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Wink,Wink Lite Queen,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
M Village Hotel Nguyễn Du,Superior Room with Window - No View,"₫2,337,515","₫2,338,504","₫2,345,521","₫2,338,504","₫2,344,014","₫2,280,608"
Silverland Ben Thanh,Sunshine Garden - Double or Twin,"₫3,465,968","₫4,424,233","₫5,041,370","₫4,517,645","₫4,595,314","₫4,636,520"
Silverland May,Narra Double,"₫3,652,521","₫4,796,472","₫4,747,089","₫4,845,855","₫4,403,091","₫4,406,349"
M Village Hotel Ho Guom,Standard Room without Window,NA,NA,NA,NA,NA,NA
M Village Living Tran Nao,Studio Room,"₫761,665","₫901,193","₫904,898","₫901,193","₫901,193","₫809,498"
Express NBK,Deluxe Room,"₫1,232,936","₫1,376,343","₫1,471,368","₫1,233,800","₫1,328,829","₫1,138,765"
Silverland May,Narra Twin - No Window,"₫3,635,626","₫4,796,472","₫4,403,091","₫4,796,472","₫4,455,731","₫4,306,563"
M Village Hotel Thợ Nhuộm,Hot TN - Trip com bao gồm 2 pax ăn sáng + thuế Superior,NA,NA,NA,NA,NA,NA
M Village Tao Đàn,Superior Room,"₫2,600,060","₫2,979,881","₫2,710,267","₫2,765,346","₫2,336,309","₫1,860,559"
MV Thi sách,Superior with Bathtub,"₫1,877,423","₫2,841,953","₫2,746,330","₫3,027,317","₫2,560,194","₫2,266,603"
MV Tôn Thất Đạm,Standard Room without Window,"₫1,728,854","₫2,166,334","₫2,224,584","₫2,218,932","₫2,224,584","₫2,238,636"
M Village Sig Tho Nhuom,Sig TN - Trip com bao gồm 2 pax ăn sáng + thuế STUDIO,NA,NA,NA,NA,NA,NA
MV TTĐ,Deluxe Room,"₫2,320,756","₫2,555,810","₫2,731,239","₫2,966,065","₫2,731,239","₫2,299,090"
MV TTĐ,Deluxe Room Twin,"₫2,704,396","₫2,573,029","₫2,871,093","₫2,734,146","₫2,794,550","₫2,386,927"
